#     BM23  -  E.S.R.F.  - Thu Dec 10 17:11:39 2015
#S 39 scan 8.8767 9.62357 462 1
#T 1 (Seconds)
# file name: /data/bm23/inhouse/Phelma_9591/Cu2O.dat
# -------------------------------------------------------
# primary slit vertical aperture 0.3 mm
# monochromator:  Si (1 1 1) flat
# adopted d spacing  3.13467 Angstroems
# first crystal initial temperature -164.8 C
# harmonic rejection mirror: Si at 3.0 mrad
# experimental slit horizontal aperture 5 mm
# experimental slit vertical aperture 15 mm
# initial ring current 81.9197 mA
# electrometer ranges for I0 - 1e-07 mA, I1 - 1e-07 mA (I2 - 3e-08 mA)
# -------------------------------------------------------
# EXAFS scan with optimized energy mesh
# parameter file name: /data/bm23/inhouse/Phelma_9591/acq.par
# scan parameter file name: /data/bm23/inhouse/Phelma_9591/CuKedge.par
# Energy limits  8.8767 - 9.62357 KeV
# Detuning = 0 Loeffen, Piezzo position: init=0, end=0
# acquisition time per scan point 1 s
# target I0 counts for feedback (type 0) init=0, end=0 counts/s, tif = 1, tiw = 0.2
# none
# -------------------------------------------------------
#N 15
#L E[keV]  alpha  I0  I1  I2  point_nb  qg1  T1  T2  E_enc[keV]  ref  log_i1_i2  S[cal1]  S[cal2]  elapseT
9.02928257 0.160425 5955587 5072860 4759145 148 6074.62 0 0 9.02565 0.0638367 0.0638367 1 1 262.402
9.0301199 0.160625 5955301 5071602 4760161 149 6055.54 0 0 9.02649 0.0633752 0.0633752 1 1 264.247
9.03095818 0.161052 5955301 5069438 4759390 150 6055.54 0 0 9.02737 0.0631104 0.0631104 1 1 266.089
9.0317955 0.161243 5954390 5067695 4759020 151 6060.88 0 0 9.02818 0.0628443 0.0628443 1 1 267.828
9.03263378 0.161784 5954986 5065460 4759210 152 6076.14 0 0 9.02899 0.0623633 0.0623633 1 1 269.673
9.03349113 0.162026 5954711 5064001 4758835 153 6037.23 0 0 9.02986 0.062154 0.062154 1 1 271.265
9.03436852 0.16247 5952777 5060110 4757243 154 6050.97 0 0 9.03076 0.0617199 0.0617199 1 1 273.152
9.03522682 0.162981 5953322 5057988 4756517 155 6046.39 0 0 9.03162 0.0614531 0.0614531 1 1 274.991
9.03610516 0.163488 5953509 5055581 4755831 156 6041.05 0 0 9.03248 0.0611213 0.0611213 1 1 276.593
9.03698349 0.163834 5953077 5053465 4755684 157 6041.05 0 0 9.03334 0.0607336 0.0607336 1 1 278.461
9.0378809 0.164271 5953391 5051523 4755170 158 6028.08 0 0 9.03427 0.0604573 0.0604573 1 1 280.269
9.03877831 0.164671 5953227 5049367 4755121 159 6044.1 0 0 9.03513 0.0600407 0.0600407 1 1 281.874
9.03967667 0.165262 5954775 5047693 4755148 160 6012.82 0 0 9.03601 0.0597035 0.0597035 1 1 283.715
9.0405941 0.165602 5955853 5046891 4755946 161 6019.68 0 0 9.03694 0.0593768 0.0593768 1 1 285.316
9.04151249 0.165708 5956241 5046686 4757099 162 5962.46 0 0 9.03787 0.0590938 0.0590938 1 1 287.156
